2023-09-15 12:26:44,464 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:26:44,471 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:26:44,473 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:26:44,473 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:26:44,478 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:26:44,788 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:26:44,788 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:29:17,291 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:29:17,634 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:29:17,635 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:29:22,599 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:29:22,603 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:29:22,603 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:29:23,430 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:29:23,779 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:29:23,780 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:29:59,189 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:29:59,194 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:29:59,195 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:30:59,486 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:30:59,488 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:30:59,488 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:31:01,804 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:31:01,809 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:31:01,809 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:31:39,053 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:31:39,056 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:31:39,056 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:31:39,980 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:31:39,986 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:31:39,986 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:31:43,029 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:31:43,031 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:31:43,031 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:31:44,925 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 12:31:44,931 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 12:31:44,931 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 12:34:22,533 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:20:09,686 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:20:09,686 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:20:09,696 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:20:09,699 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:20:09,699 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:20:09,716 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:20:10,071 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:20:10,071 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:20:10,075 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:20:10,077 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:20:10,077 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:20:10,082 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:20:10,420 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:20:10,420 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:24:03,053 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:24:03,055 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:24:03,055 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:24:41,317 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:24:41,318 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:24:41,319 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:24:43,668 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:24:43,673 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:24:43,673 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:25:25,917 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
2023-09-15 13:25:26,261 INFO    MainThread:1084023 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-15 13:25:26,261 INFO    MainThread:1084023 [wandb_init.py:_pause_backend():435] pausing backend
2023-09-15 13:27:26,912 INFO    MainThread:1084023 [wandb_init.py:_resume_backend():440] resuming backend
